N,set_cardinality,add_ds_card,mult_ds_card,count
43,7,17,27,745
43,7,17,28,2875
43,7,18,18,3
43,7,18,19,6
43,7,18,22,41
43,7,18,23,49
43,7,18,24,99
43,7,18,25,597
43,7,18,26,499
43,7,18,27,4593
43,7,18,28,19417
43,7,19,18,2
43,7,19,19,2
43,7,19,21,3
43,7,19,22,79
43,7,19,23,64
43,7,19,24,121
43,7,19,25,829
43,7,19,26,929
43,7,19,27,8375
43,7,19,28,39920
43,7,20,18,4
43,7,20,19,4
43,7,20,20,20
43,7,20,21,13
43,7,20,22,268
43,7,20,23,172
43,7,20,24,375
43,7,20,25,3134
43,7,20,26,2386
43,7,20,27,25059
43,7,20,28,118347
43,7,21,19,19
43,7,21,20,2
43,7,21,21,18
43,7,21,22,246
43,7,21,23,283
43,7,21,24,665
43,7,21,25,5009
43,7,21,26,5271
43,7,21,27,54333
43,7,21,28,261652
43,7,22,18,4
43,7,22,19,12
43,7,22,20,27
43,7,22,21,36
43,7,22,22,426
43,7,22,23,641
43,7,22,24,1525
43,7,22,25,13354
43,7,22,26,14915
43,7,22,27,176776
43,7,22,28,889670
43,7,23,18,9
43,7,23,19,14
43,7,23,20,29
43,7,23,21,44
43,7,23,22,813
43,7,23,23,1046
43,7,23,24,2159
43,7,23,25,24365
43,7,23,26,26539
43,7,23,27,341628
43,7,23,28,1782643
43,7,24,18,16
43,7,24,19,12
43,7,24,20,43
43,7,24,21,88
43,7,24,22,1426
43,7,24,23,1489
43,7,24,24,4420
43,7,24,25,49766
43,7,24,26,58767
43,7,24,27,810752
43,7,24,28,4307609
43,7,25,18,11
43,7,25,19,11
43,7,25,20,34
43,7,25,21,73
43,7,25,22,1704
43,7,25,23,1804
43,7,25,24,5407
43,7,25,25,76179
43,7,25,26,83781
43,7,25,27,1315429
43,7,25,28,6903544
43,7,26,18,18
43,7,26,19,8
43,7,26,20,39
43,7,26,21,47
43,7,26,22,2080
43,7,26,23,1873
43,7,26,24,5089
43,7,26,25,88400
43,7,26,26,90541
43,7,26,27,1538008
43,7,26,28,7778567
43,7,27,18,31
43,7,27,19,2
43,7,27,20,17
43,7,27,21,17
43,7,27,22,1935
43,7,27,23,935
43,7,27,24,2406
43,7,27,25,52691
43,7,27,26,41691
43,7,27,27,795345
43,7,27,28,3877606
43,7,28,18,9
43,7,28,20,3
43,7,28,21,3
43,7,28,22,304
43,7,28,23,99
43,7,28,24,212
43,7,28,25,6016
43,7,28,26,4014
43,7,28,27,82412
43,7,28,28,394786
44,7,13,25,11
44,7,13,26,8
44,7,13,27,13
44,7,13,28,108
44,7,14,22,5
44,7,14,25,10
44,7,14,26,7
44,7,14,27,33
44,7,14,28,179
44,7,15,22,13
44,7,15,23,8
44,7,15,24,4
44,7,15,25,34
44,7,15,26,31
44,7,15,27,149
44,7,15,28,729
44,7,16,22,15
44,7,16,23,10
44,7,16,24,8
44,7,16,25,65
44,7,16,26,49
44,7,16,27,341
44,7,16,28,1344
44,7,17,19,4
44,7,17,22,22
44,7,17,23,22
44,7,17,24,19
44,7,17,25,165
44,7,17,26,103
44,7,17,27,772
44,7,17,28,3045
44,7,18,18,3
44,7,18,19,6
44,7,18,22,43
44,7,18,23,50
44,7,18,24,99
44,7,18,25,611
44,7,18,26,506
44,7,18,27,4854
44,7,18,28,20972
44,7,19,18,2
44,7,19,19,2
44,7,19,21,3
44,7,19,22,79
44,7,19,23,64
44,7,19,24,121
44,7,19,25,853
44,7,19,26,943
44,7,19,27,8886
44,7,19,28,43253
44,7,20,18,4
44,7,20,19,4
44,7,20,20,20
44,7,20,21,13
44,7,20,22,273
44,7,20,23,172
44,7,20,24,379
44,7,20,25,3281
44,7,20,26,2450
44,7,20,27,26749
44,7,20,28,128745
44,7,21,19,19
44,7,21,20,2
44,7,21,21,18
44,7,21,22,253
44,7,21,23,284
44,7,21,24,666
44,7,21,25,5294
44,7,21,26,5449
44,7,21,27,58550
44,7,21,28,285249
44,7,22,18,4
44,7,22,19,12
44,7,22,20,27
44,7,22,21,36
44,7,22,22,440
44,7,22,23,661
44,7,22,24,1565
44,7,22,25,14351
44,7,22,26,15832
44,7,22,27,193466
44,7,22,28,988674
44,7,23,18,9
44,7,23,19,14
44,7,23,20,29
44,7,23,21,44
44,7,23,22,840
44,7,23,23,1070
44,7,23,24,2247
44,7,23,25,26110
44,7,23,26,28037
44,7,23,27,375018
44,7,23,28,1994294
44,7,24,18,16
44,7,24,19,12
44,7,24,20,43
44,7,24,21,88
44,7,24,22,1539
44,7,24,23,1571
44,7,24,24,4596
44,7,24,25,54706
44,7,24,26,63566
44,7,24,27,907549
44,7,24,28,4921104
44,7,25,18,11
44,7,25,19,11
44,7,25,20,34
44,7,25,21,73
44,7,25,22,1856
44,7,25,23,1900
44,7,25,24,5864
44,7,25,25,86075
44,7,25,26,93030
44,7,25,27,1514703
44,7,25,28,8121427
44,7,26,18,19
44,7,26,19,8
44,7,26,20,40
44,7,26,21,47
44,7,26,22,2340
44,7,26,23,2014
44,7,26,24,5714
44,7,26,25,102860
44,7,26,26,104234
44,7,26,27,1829631
44,7,26,28,9467613
44,7,27,18,36
44,7,27,19,4
44,7,27,20,21
44,7,27,21,21
44,7,27,22,2403
44,7,27,23,1092
44,7,27,24,3075
44,7,27,25,66824
44,7,27,26,51794
44,7,27,27,1003041
44,7,27,28,4979221
44,7,28,18,11
44,7,28,20,6
44,7,28,21,3
44,7,28,22,413
44,7,28,23,128
44,7,28,24,340
44,7,28,25,8324
44,7,28,26,5365
44,7,28,27,111749
44,7,28,28,543073
45,7,13,25,11
45,7,13,26,9
45,7,13,27,14
45,7,13,28,113
45,7,14,22,5
45,7,14,25,12
45,7,14,26,8
45,7,14,27,35
45,7,14,28,186
45,7,15,22,14
45,7,15,23,10
45,7,15,24,4
45,7,15,25,36
45,7,15,26,33
45,7,15,27,158
45,7,15,28,762
45,7,16,22,16
45,7,16,23,10
45,7,16,24,9
45,7,16,25,70
45,7,16,26,50
45,7,16,27,351
45,7,16,28,1414
45,7,17,19,5
45,7,17,22,22
45,7,17,23,22
45,7,17,24,22
45,7,17,25,169
45,7,17,26,104
45,7,17,27,797
45,7,17,28,3219
45,7,18,18,3
45,7,18,19,6
45,7,18,22,44
45,7,18,23,53
45,7,18,24,105
45,7,18,25,631
45,7,18,26,538
45,7,18,27,5122
45,7,18,28,22618
45,7,19,18,2
45,7,19,19,2
45,7,19,21,3
45,7,19,22,80
45,7,19,23,66
45,7,19,24,130
45,7,19,25,895
45,7,19,26,1002
45,7,19,27,9350
45,7,19,28,46828
45,7,20,18,4
45,7,20,19,4
45,7,20,20,20
45,7,20,21,13
45,7,20,22,282
45,7,20,23,188
45,7,20,24,404
45,7,20,25,3486
45,7,20,26,2702
45,7,20,27,28447
45,7,20,28,139496
45,7,21,19,19
45,7,21,20,2
45,7,21,21,18
45,7,21,22,301
45,7,21,23,302
45,7,21,24,698
45,7,21,25,5648
45,7,21,26,5901
45,7,21,27,62236
45,7,21,28,310791
45,7,22,18,4
45,7,22,19,12
45,7,22,20,27
45,7,22,21,37
45,7,22,22,462
45,7,22,23,719
45,7,22,24,1681
45,7,22,25,15174
45,7,22,26,17452
45,7,22,27,209967
45,7,22,28,1097039
45,7,23,18,10
45,7,23,19,16
45,7,23,20,29
45,7,23,21,45
45,7,23,22,887
45,7,23,23,1159
45,7,23,24,2404
45,7,23,25,28316
45,7,23,26,30825
45,7,23,27,411042
45,7,23,28,2224221
45,7,24,18,16
45,7,24,19,13
45,7,24,20,44
45,7,24,21,89
45,7,24,22,1670
45,7,24,23,1774
45,7,24,24,5137
45,7,24,25,60860
45,7,24,26,72668
45,7,24,27,1020773
45,7,24,28,5587114
45,7,25,18,11
45,7,25,19,11
45,7,25,20,34
45,7,25,21,73
45,7,25,22,2042
45,7,25,23,2198
45,7,25,24,6660
45,7,25,25,98552
45,7,25,26,111146
45,7,25,27,1763548
45,7,25,28,9467017
45,7,26,18,20
45,7,26,19,8
45,7,26,20,40
45,7,26,21,47
45,7,26,22,2554
45,7,26,23,2275
45,7,26,24,6494
45,7,26,25,121253
45,7,26,26,128425
45,7,26,27,2210155
45,7,26,28,11378039
45,7,27,18,36
45,7,27,19,4
45,7,27,20,21
45,7,27,21,21
45,7,27,22,2622
45,7,27,23,1258
45,7,27,24,3467
45,7,27,25,80510
45,7,27,26,66785
45,7,27,27,1280654
45,7,27,28,6292578
45,7,28,18,12
45,7,28,20,6
45,7,28,21,3
45,7,28,22,465
45,7,28,23,153
45,7,28,24,403
45,7,28,25,10483
45,7,28,26,7507
45,7,28,27,153279
45,7,28,28,730935
46,7,13,25,11
46,7,13,26,9
46,7,13,27,14
46,7,13,28,120
46,7,14,22,5
46,7,14,25,12
46,7,14,26,8
46,7,14,27,35
46,7,14,28,198
46,7,15,22,14
46,7,15,23,10
46,7,15,24,4
46,7,15,25,36
46,7,15,26,33
46,7,15,27,161
46,7,15,28,808
46,7,16,22,16
46,7,16,23,10
46,7,16,24,9
46,7,16,25,70
46,7,16,26,50
46,7,16,27,352
46,7,16,28,1513
46,7,17,19,5
46,7,17,22,22
46,7,17,23,22
46,7,17,24,22
46,7,17,25,169
46,7,17,26,104
46,7,17,27,805
46,7,17,28,3435
46,7,18,18,3
46,7,18,19,6
46,7,18,22,44
46,7,18,23,53
46,7,18,24,105
46,7,18,25,640
46,7,18,26,540
46,7,18,27,5341
46,7,18,28,24488
46,7,19,18,2
46,7,19,19,2
46,7,19,21,3
46,7,19,22,80
46,7,19,23,66
46,7,19,24,130
46,7,19,25,907
46,7,19,26,1008
46,7,19,27,9800
46,7,19,28,50642
46,7,20,18,4
46,7,20,19,4
46,7,20,20,20
46,7,20,21,13
46,7,20,22,287
46,7,20,23,188
46,7,20,24,404
46,7,20,25,3613
46,7,20,26,2744
46,7,20,27,29673
46,7,20,28,151700
46,7,21,19,19
46,7,21,20,2
46,7,21,21,18
46,7,21,22,306
46,7,21,23,302
46,7,21,24,699
46,7,21,25,5813
46,7,21,26,5989
46,7,21,27,65463
46,7,21,28,338747
46,7,22,18,4
46,7,22,19,12
46,7,22,20,27
46,7,22,21,37
46,7,22,22,469
46,7,22,23,733
46,7,22,24,1694
46,7,22,25,15794
46,7,22,26,17859
46,7,22,27,224086
46,7,22,28,1219203
46,7,23,18,10
46,7,23,19,16
46,7,23,20,29
46,7,23,21,45
46,7,23,22,901
46,7,23,23,1175
46,7,23,24,2436
46,7,23,25,29477
46,7,23,26,31659
46,7,23,27,439047
46,7,23,28,2484335
46,7,24,18,16
46,7,24,19,13
46,7,24,20,44
46,7,24,21,89
46,7,24,22,1727
46,7,24,23,1794
46,7,24,24,5234
46,7,24,25,64139
46,7,24,26,75159
46,7,24,27,1106294
46,7,24,28,6361163
46,7,25,18,11
46,7,25,19,11
46,7,25,20,34
46,7,25,21,73
46,7,25,22,2119
46,7,25,23,2258
46,7,25,24,6855
46,7,25,25,105591
46,7,25,26,116494
46,7,25,27,1953865
46,7,25,28,11081905
46,7,26,18,20
46,7,26,19,8
46,7,26,20,40
46,7,26,21,48
46,7,26,22,2675
46,7,26,23,2328
46,7,26,24,6763
46,7,26,25,132341
46,7,26,26,136860
46,7,26,27,2509172
46,7,26,28,13758395
46,7,27,18,39
46,7,27,19,4
46,7,27,20,22
46,7,27,21,22
46,7,27,22,2907
46,7,27,23,1335
46,7,27,24,3733
46,7,27,25,93434
46,7,27,26,72872
46,7,27,27,1522153
46,7,27,28,8009425
46,7,28,18,12
46,7,28,20,7
46,7,28,21,3
46,7,28,22,571
46,7,28,23,174
46,7,28,24,440
46,7,28,25,12993
46,7,28,26,8385
46,7,28,27,192574
46,7,28,28,993039
47,7,13,25,11
47,7,13,26,9
47,7,13,27,14
47,7,13,28,127
47,7,14,22,5
47,7,14,25,12
47,7,14,26,8
47,7,14,27,35
47,7,14,28,210
47,7,15,22,14
47,7,15,23,10
47,7,15,24,4
47,7,15,25,36
47,7,15,26,33
47,7,15,27,161
47,7,15,28,857
47,7,16,22,16
47,7,16,23,10
47,7,16,24,9
47,7,16,25,70
47,7,16,26,50
47,7,16,27,352
47,7,16,28,1613
47,7,17,19,5
47,7,17,22,22
47,7,17,23,22
47,7,17,24,22
47,7,17,25,169
47,7,17,26,104
47,7,17,27,806
47,7,17,28,3658
47,7,18,18,3
47,7,18,19,6
47,7,18,22,44
47,7,18,23,53
47,7,18,24,105
47,7,18,25,647
47,7,18,26,541
47,7,18,27,5459
47,7,18,28,26532
47,7,19,18,2
47,7,19,19,2
47,7,19,21,3
47,7,19,22,80
47,7,19,23,66
47,7,19,24,130
47,7,19,25,914
47,7,19,26,1010
47,7,19,27,10000
47,7,19,28,54936
47,7,20,18,4
47,7,20,19,4
47,7,20,20,20
47,7,20,21,13
47,7,20,22,292
47,7,20,23,188
47,7,20,24,404
47,7,20,25,3656
47,7,20,26,2769
47,7,20,27,30421
47,7,20,28,165147
47,7,21,19,19
47,7,21,20,2
47,7,21,21,18
47,7,21,22,311
47,7,21,23,302
47,7,21,24,699
47,7,21,25,5894
47,7,21,26,6035
47,7,21,27,67239
47,7,21,28,370162
47,7,22,18,4
47,7,22,19,12
47,7,22,20,27
47,7,22,21,37
47,7,22,22,472
47,7,22,23,741
47,7,22,24,1710
47,7,22,25,16050
47,7,22,26,18156
47,7,22,27,233344
47,7,22,28,1357095
47,7,23,18,10
47,7,23,19,16
47,7,23,20,29
47,7,23,21,45
47,7,23,22,912
47,7,23,23,1198
47,7,23,24,2448
47,7,23,25,30169
47,7,23,26,32173
47,7,23,27,458232
47,7,23,28,2778919
47,7,24,18,16
47,7,24,19,13
47,7,24,20,44
47,7,24,21,89
47,7,24,22,1747
47,7,24,23,1815
47,7,24,24,5293
47,7,24,25,65838
47,7,24,26,77149
47,7,24,27,1168871
47,7,24,28,7244843
47,7,25,18,11
47,7,25,19,11
47,7,25,20,34
47,7,25,21,73
47,7,25,22,2142
47,7,25,23,2298
47,7,25,24,6970
47,7,25,25,109637
47,7,25,26,120689
47,7,25,27,2104230
47,7,25,28,12966301
47,7,26,18,20
47,7,26,19,8
47,7,26,20,40
47,7,26,21,48
47,7,26,22,2723
47,7,26,23,2379
47,7,26,24,6917
47,7,26,25,139323
47,7,26,26,143668
47,7,26,27,2767533
47,7,26,28,16592161
47,7,27,18,40
47,7,27,19,4
47,7,27,20,22
47,7,27,21,22
47,7,27,22,3023
47,7,27,23,1406
47,7,27,24,3888
47,7,27,25,102091
47,7,27,26,78799
47,7,27,27,1752448
47,7,27,28,10131273
47,7,28,18,12
47,7,28,20,7
47,7,28,21,3
47,7,28,22,628
47,7,28,23,188
47,7,28,24,462
47,7,28,25,15011
47,7,28,26,9460
47,7,28,27,234055
47,7,28,28,1331318
48,7,13,25,12
48,7,13,26,9
48,7,13,27,15
48,7,13,28,132
48,7,14,22,6
48,7,14,25,12
48,7,14,26,9
48,7,14,27,38
48,7,14,28,217
48,7,15,22,15
48,7,15,23,10
48,7,15,24,4
48,7,15,25,42
48,7,15,26,34
48,7,15,27,171
48,7,15,28,888
48,7,16,22,17
48,7,16,23,12
48,7,16,24,9
48,7,16,25,73
48,7,16,26,57
48,7,16,27,379
48,7,16,28,1673
48,7,17,19,5
48,7,17,22,26
48,7,17,23,28
48,7,17,24,23
48,7,17,25,184
48,7,17,26,113
48,7,17,27,861
48,7,17,28,3792
48,7,18,18,4
48,7,18,19,8
48,7,18,22,52
48,7,18,23,60
48,7,18,24,122
48,7,18,25,724
48,7,18,26,601
48,7,18,27,5919
48,7,18,28,28140
48,7,19,18,3
48,7,19,19,3
48,7,19,21,4
48,7,19,22,97
48,7,19,23,81
48,7,19,24,154
48,7,19,25,1023
48,7,19,26,1101
48,7,19,27,10748
48,7,19,28,58554
48,7,20,18,6
48,7,20,19,4
48,7,20,20,27
48,7,20,21,20
48,7,20,22,344
48,7,20,23,204
48,7,20,24,468
48,7,20,25,4020
48,7,20,26,2987
48,7,20,27,32921
48,7,20,28,176719
48,7,21,19,21
48,7,21,20,3
48,7,21,21,23
48,7,21,22,338
48,7,21,23,350
48,7,21,24,810
48,7,21,25,6538
48,7,21,26,6555
48,7,21,27,72783
48,7,21,28,397759
48,7,22,18,7
48,7,22,19,15
48,7,22,20,37
48,7,22,21,48
48,7,22,22,567
48,7,22,23,832
48,7,22,24,2044
48,7,22,25,17912
48,7,22,26,20388
48,7,22,27,257555
48,7,22,28,1485107
48,7,23,18,14
48,7,23,19,19
48,7,23,20,44
48,7,23,21,65
48,7,23,22,1114
48,7,23,23,1414
48,7,23,24,2928
48,7,23,25,33979
48,7,23,26,36238
48,7,23,27,508834
48,7,23,28,3055223
48,7,24,18,16
48,7,24,19,17
48,7,24,20,63
48,7,24,21,109
48,7,24,22,2055
48,7,24,23,2219
48,7,24,24,6442
48,7,24,25,75265
48,7,24,26,89408
48,7,24,27,1322394
48,7,24,28,8096048
48,7,25,18,11
48,7,25,19,13
48,7,25,20,47
48,7,25,21,111
48,7,25,22,2635
48,7,25,23,2803
48,7,25,24,8806
48,7,25,25,128491
48,7,25,26,145552
48,7,25,27,2448364
48,7,25,28,14848061
48,7,26,18,25
48,7,26,19,9
48,7,26,20,50
48,7,26,21,77
48,7,26,22,3379
48,7,26,23,3117
48,7,26,24,9441
48,7,26,25,169200
48,7,26,26,184997
48,7,26,27,3330057
48,7,26,28,19510998
48,7,27,18,51
48,7,27,19,17
48,7,27,20,39
48,7,27,21,37
48,7,27,22,4143
48,7,27,23,2019
48,7,27,24,6204
48,7,27,25,131661
48,7,27,26,113219
48,7,27,27,2224424
48,7,27,28,12434144
48,7,28,18,21
48,7,28,19,3
48,7,28,20,14
48,7,28,21,11
48,7,28,22,997
48,7,28,23,328
48,7,28,24,911
48,7,28,25,21186
48,7,28,26,15152
48,7,28,27,316414
48,7,28,28,1724249
49,7,13,25,13
49,7,13,26,9
49,7,13,27,15
49,7,13,28,139
49,7,14,22,6
49,7,14,25,12
49,7,14,26,9
49,7,14,27,38
49,7,14,28,229
49,7,15,22,15
49,7,15,23,10
49,7,15,24,4
49,7,15,25,42
49,7,15,26,34
49,7,15,27,173
49,7,15,28,940
49,7,16,22,17
49,7,16,23,12
49,7,16,24,9
49,7,16,25,73
49,7,16,26,57
49,7,16,27,392
49,7,16,28,1768
49,7,17,19,5
49,7,17,22,26
49,7,17,23,28
49,7,17,24,23
49,7,17,25,184
49,7,17,26,113
49,7,17,27,893
49,7,17,28,3992
49,7,18,18,4
49,7,18,19,8
49,7,18,22,52
49,7,18,23,60
49,7,18,24,122
49,7,18,25,731
49,7,18,26,636
49,7,18,27,6258
49,7,18,28,30129
49,7,19,18,3
49,7,19,19,3
49,7,19,21,4
49,7,19,22,97
49,7,19,23,81
49,7,19,24,155
49,7,19,25,1061
49,7,19,26,1148
49,7,19,27,11437
49,7,19,28,62782
49,7,20,18,6
49,7,20,19,4
49,7,20,20,27
49,7,20,21,20
49,7,20,22,350
49,7,20,23,204
49,7,20,24,493
49,7,20,25,4123
49,7,20,26,3164
49,7,20,27,35014
49,7,20,28,190081
49,7,21,19,21
49,7,21,20,3
49,7,21,21,23
49,7,21,22,349
49,7,21,23,350
49,7,21,24,828
49,7,21,25,6792
49,7,21,26,6912
49,7,21,27,77564
49,7,21,28,429541
49,7,22,18,7
49,7,22,19,15
49,7,22,20,37
49,7,22,21,48
49,7,22,22,591
49,7,22,23,849
49,7,22,24,2089
49,7,22,25,18662
49,7,22,26,21946
49,7,22,27,280969
49,7,22,28,1628755
49,7,23,18,14
49,7,23,19,19
49,7,23,20,44
49,7,23,21,65
49,7,23,22,1161
49,7,23,23,1462
49,7,23,24,3024
49,7,23,25,35731
49,7,23,26,39545
49,7,23,27,558494
49,7,23,28,3362752
49,7,24,18,16
49,7,24,19,19
49,7,24,20,63
49,7,24,21,111
49,7,24,22,2144
49,7,24,23,2343
49,7,24,24,6721
49,7,24,25,80027
49,7,24,26,100246
49,7,24,27,1479623
49,7,24,28,9047753
49,7,25,18,11
49,7,25,19,14
49,7,25,20,47
49,7,25,21,118
49,7,25,22,2801
49,7,25,23,2963
49,7,25,24,9349
49,7,25,25,138267
49,7,25,26,169126
49,7,25,27,2812221
49,7,25,28,16983926
49,7,26,18,25
49,7,26,19,13
49,7,26,20,51
49,7,26,21,83
49,7,26,22,3656
49,7,26,23,3461
49,7,26,24,10302
49,7,26,25,186106
49,7,26,26,225078
49,7,26,27,3945634
49,7,26,28,22882993
49,7,27,18,51
49,7,27,19,17
49,7,27,20,41
49,7,27,21,39
49,7,27,22,4484
49,7,27,23,2345
49,7,27,24,6942
49,7,27,25,150268
49,7,27,26,147373
49,7,27,27,2770564
49,7,27,28,15201102
49,7,28,18,22
49,7,28,19,3
49,7,28,20,14
49,7,28,21,12
49,7,28,22,1102
49,7,28,23,403
49,7,28,24,1080
49,7,28,25,25630
49,7,28,26,21036
49,7,28,27,420047
49,7,28,28,2216499
50,7,13,25,13
50,7,13,26,10
50,7,13,27,16
50,7,13,28,145
50,7,14,22,6
50,7,14,25,13
50,7,14,26,9
50,7,14,27,41
50,7,14,28,239
50,7,15,22,16
50,7,15,23,10
50,7,15,24,5
50,7,15,25,44
50,7,15,26,38
50,7,15,27,182
50,7,15,28,981
50,7,16,22,19
50,7,16,23,13
50,7,16,24,10
50,7,16,25,79
50,7,16,26,60
50,7,16,27,420
50,7,16,28,1835
50,7,17,19,5
50,7,17,22,28
50,7,17,23,29
50,7,17,24,24
50,7,17,25,190
50,7,17,26,121
50,7,17,27,942
50,7,17,28,4157
50,7,18,18,4
50,7,18,19,8
50,7,18,22,54
50,7,18,23,61
50,7,18,24,128
50,7,18,25,747
50,7,18,26,674
50,7,18,27,6608
50,7,18,28,32152
50,7,19,18,3
50,7,19,19,3
50,7,19,21,4
50,7,19,22,101
50,7,19,23,81
50,7,19,24,159
50,7,19,25,1118
50,7,19,26,1223
50,7,19,27,12251
50,7,19,28,66943
50,7,20,18,6
50,7,20,19,4
50,7,20,20,27
50,7,20,21,20
50,7,20,22,357
50,7,20,23,214
50,7,20,24,509
50,7,20,25,4345
50,7,20,26,3406
50,7,20,27,37471
50,7,20,28,203599
50,7,21,19,21
50,7,21,20,3
50,7,21,21,23
50,7,21,22,363
50,7,21,23,373
50,7,21,24,901
50,7,21,25,7279
50,7,21,26,7559
50,7,21,27,83775
50,7,21,28,460649
50,7,22,18,7
50,7,22,19,15
50,7,22,20,37
50,7,22,21,48
50,7,22,22,611
50,7,22,23,930
50,7,22,24,2227
50,7,22,25,20109
50,7,22,26,24187
50,7,22,27,307695
50,7,22,28,1777200
50,7,23,18,14
50,7,23,19,19
50,7,23,20,44
50,7,23,21,65
50,7,23,22,1214
50,7,23,23,1547
50,7,23,24,3226
50,7,23,25,38243
50,7,23,26,43626
50,7,23,27,613428
50,7,23,28,3685210
50,7,24,18,16
50,7,24,19,21
50,7,24,20,71
50,7,24,21,114
50,7,24,22,2309
50,7,24,23,2491
50,7,24,24,7223
50,7,24,25,87235
50,7,24,26,112229
50,7,24,27,1653653
50,7,24,28,10065878
50,7,25,18,11
50,7,25,19,16
50,7,25,20,49
50,7,25,21,129
50,7,25,22,2970
50,7,25,23,3410
50,7,25,24,10390
50,7,25,25,153735
50,7,25,26,196562
50,7,25,27,3223915
50,7,25,28,19330807
50,7,26,18,25
50,7,26,19,20
50,7,26,20,55
50,7,26,21,98
50,7,26,22,3893
50,7,26,23,4037
50,7,26,24,11745
50,7,26,25,209955
50,7,26,26,267623
50,7,26,27,4626098
50,7,26,28,26722071
50,7,27,18,51
50,7,27,19,28
50,7,27,20,55
50,7,27,21,59
50,7,27,22,5060
50,7,27,23,3123
50,7,27,24,8696
50,7,27,25,178709
50,7,27,26,185986
50,7,27,27,3399179
50,7,27,28,18497028
50,7,28,18,26
50,7,28,19,3
50,7,28,20,15
50,7,28,21,17
50,7,28,22,1261
50,7,28,23,577
50,7,28,24,1445
50,7,28,25,32437
50,7,28,26,28592
50,7,28,27,545559
50,7,28,28,2835012
